"OutputID","CalcUsing","DocID","StockID","Qty","SellingQty","ActualQty","Ratio","ContainerID","IsPrimaryOutput","Step","Status","ByProductOfID","ToolID","StockIDTrail","QtyPer"
"357","Qty","302","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"358","Qty","313","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"359","Qty","314","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"360","Qty","315","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"361","Qty","316","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"362","Qty","317","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"363","Qty","318","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"364","Qty","319","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"365","Qty","320","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"366","Qty","321","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"367","Qty","322","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"368","Qty","323","3028","20.0","20.0","20.0","1.0","4","1","","","","","",""
"369","Qty","409","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"370","Qty","411","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"371","Qty","412","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"372","Qty","413","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"373","Qty","414","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"374","Qty","415","3050","25.0","25.0","25.0","1.0","4","1","","","","","",""
"375","Qty","416","3122","20.0","20.0","20.0","1.0","4","1","","","","","",""
"376","Qty","417","3127","20.0","20.0","20.0","1.0","4","1","","","","","",""
"377","Qty","418","3078","10.0","10.0","10.0","1.0","4","1","","","","","",""
"378","Qty","419","3035","250.0","250.0","250.0","1.0","4","1","","","","","",""
"379","Qty","420","3052","25.0","25.0","25.0","1.0","4","1","","","","","",""
"380","Qty","421","3052","25.0","25.0","25.0","1.0","4","1","","","","","",""
"381","Qty","422","3052","25.0","25.0","25.0","1.0","4","1","","","","","",""
"382","Qty","423","3052","25.0","25.0","25.0","1.0","4","1","","","","","",""
"383","Qty","424","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"384","Qty","425","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"385","Qty","426","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"386","Qty","427","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"387","Qty","428","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"388","Qty","429","3063","20.0","20.0","20.0","1.0","4","1","","","","","",""
"389","Qty","430","3063","20.0","20.0","20.0","1.0","4","1","","","","","",""
"390","Qty","431","3063","20.0","20.0","20.0","1.0","4","1","","","","","",""
"391","Qty","432","3063","20.0","20.0","20.0","1.0","4","1","","","","","",""
"392","Qty","433","3063","20.0","20.0","20.0","1.0","4","1","","","","","",""
"393","Qty","434","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"394","Qty","435","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"395","Qty","436","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"396","Qty","437","3133","20.0","20.0","20.0","1.0","4","1","","","","","",""
"397","Qty","438","3052","25.0","25.0","25.0","1.0","4","1","","","","","",""
"398","Qty","439","3202","25.0","25.0","25.0","1.0","4","1","","","","","",""
"399","Qty","176","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"400","Qty","177","3046","20.0","20.0","20.0","1.0","4","1","","","","","",""
"401","Qty","178","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"402","Qty","395","3046","20.0","20.0","20.0","1.0","4","1","","","","","",""
"403","Qty","410","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"404","Qty","440","3202","25.0","25.0","25.0","1.0","4","1","","","","","",""
"405","Qty","441","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"406","Qty","442","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"407","Qty","443","3101","10.0","10.0","10.0","1.0","4","1","","","","","",""
"408","Qty","444","3101","10.0","10.0","10.0","1.0","4","1","","","","","",""
"409","Qty","445","3101","10.0","10.0","10.0","1.0","4","1","","","","","",""
"410","Qty","446","3101","10.0","10.0","10.0","1.0","4","1","","","","","",""
"411","Qty","447","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"412","Qty","448","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"413","Qty","449","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"414","Qty","450","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"415","Qty","451","3107","25.0","25.0","25.0","1.0","4","1","","","","","",""
"416","Qty","452","3156","20.0","20.0","20.0","1.0","4","1","","","","","",""
"417","Qty","453","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"418","Qty","454","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"419","Qty","455","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"420","Qty","456","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"421","Qty","457","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"422","Qty","458","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"423","Qty","459","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"424","Qty","460","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"425","Qty","461","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"426","Qty","462","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"427","Qty","463","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"428","Qty","464","3121","25.0","25.0","25.0","1.0","4","1","","","","","",""
"429","Qty","465","3121","25.0","25.0","25.0","1.0","4","1","","","","","",""
"430","Qty","466","3125","25.0","25.0","25.0","1.0","4","1","","","","","",""
"431","Qty","467","3125","25.0","25.0","25.0","1.0","4","1","","","","","",""
"432","Qty","468","3133","25.0","25.0","25.0","1.0","4","1","","","","","",""
"433","Qty","469","3133","25.0","25.0","25.0","1.0","4","1","","","","","",""
"434","Qty","470","3140","25.0","25.0","25.0","1.0","4","1","","","","","",""
"435","Qty","471","3140","25.0","25.0","25.0","1.0","4","1","","","","","",""
"436","Qty","472","3202","25.0","25.0","25.0","1.0","4","1","","","","","",""
"437","Qty","473","3202","25.0","25.0","25.0","1.0","4","1","","","","","",""
"438","Qty","474","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"439","Qty","475","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"440","Qty","476","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"441","Qty","477","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"442","Qty","478","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"443","Qty","479","3155","10.0","10.0","10.0","1.0","4","1","","","","","",""
"444","Qty","480","3158","10.0","10.0","10.0","1.0","4","1","","","","","",""
"445","Qty","481","3156","10.0","10.0","10.0","1.0","4","1","","","","","",""
"446","Qty","482","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"447","Qty","483","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"448","Qty","484","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"449","Qty","485","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"450","Qty","486","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"451","Qty","487","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"452","Qty","488","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"453","Qty","489","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"454","Qty","490","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"455","Qty","491","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"456","Qty","492","3031","30.0","30.0","30.0","1.0","4","1","","","","","",""
"457","Qty","493","3127","20.0","20.0","20.0","1.0","4","1","","","","","",""
"458","Qty","494","3127","20.0","20.0","20.0","1.0","4","1","","","","","",""
"459","Qty","495","3097","25.0","25.0","25.0","1.0","4","1","","","","","",""
"460","Qty","496","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"461","Qty","497","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"462","Qty","498","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"463","Qty","499","3080","10.0","10.0","10.0","1.0","4","1","","","","","",""
"464","Qty","500","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"465","Qty","501","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"466","Qty","502","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"467","Qty","503","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"468","Qty","504","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"469","Qty","505","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"470","Qty","506","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"471","Qty","507","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"472","Qty","508","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"473","Qty","509","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"474","Qty","510","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"475","Qty","511","3047","10.0","10.0","10.0","1.0","4","1","","","","","",""
"476","Qty","512","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"477","Qty","207","3073","25.0","25.0","25.0","1.0","4","1","","","","","",""
"478","Qty","208","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"479","Qty","209","3202","25.0","25.0","25.0","1.0","4","1","","","","","",""
"480","Qty","342","3350","1.0","1.0","1.0","1.0","4","1","","","","","",""
"481","Qty","343","3097","25.0","25.0","25.0","1.0","4","1","","","","","",""
"482","Qty","344","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"483","Qty","345","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"484","Qty","346","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"485","Qty","347","3050","25.0","25.0","25.0","1.0","4","1","","","","","",""
"486","Qty","348","3050","25.0","25.0","25.0","1.0","4","1","","","","","",""
"487","Qty","349","3046","20.0","20.0","20.0","1.0","4","1","","","","","",""
"488","Qty","354","3095","10.0","10.0","10.0","1.0","4","1","","","","","",""
"489","Qty","355","3046","20.0","20.0","20.0","1.0","4","1","","","","","",""
"490","Qty","356","3046","20.0","20.0","20.0","1.0","4","1","","","","","",""
"491","Qty","513","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"492","Qty","514","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"493","Qty","515","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"494","Qty","516","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"495","Qty","517","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"496","Qty","518","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"497","Qty","519","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"498","Qty","520","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"499","Qty","521","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"500","Qty","522","3341","10.0","10.0","10.0","1.0","4","1","","","","","",""
"501","Qty","523","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"502","Qty","524","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"503","Qty","525","3171","10.0","10.0","10.0","1.0","4","1","","","","","",""
"504","Qty","526","3097","25.0","25.0","25.0","1.0","4","1","","","","","",""
"505","Qty","527","3046","20.0","20.0","20.0","1.0","4","1","","","","","",""
"506","Qty","528","3046","20.0","20.0","20.0","1.0","4","1","","","","","",""
"507","Qty","529","3046","20.0","20.0","20.0","1.0","4","1","","","","","",""
"508","Qty","530","3046","20.0","20.0","20.0","1.0","4","1","","","","","",""
"509","Qty","531","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"510","Qty","532","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"511","Qty","533","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"512","Qty","534","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"513","Qty","535","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"514","Qty","536","3046","20.0","20.0","20.0","1.0","4","1","","","","","",""
"515","Qty","537","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"516","Qty","538","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"517","Qty","539","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"518","Qty","540","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"519","Qty","541","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"520","Qty","542","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"521","Qty","543","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"522","Qty","544","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"523","Qty","545","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"524","Qty","546","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"525","Qty","547","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"526","Qty","548","3168","400.0","400.0","400.0","1.0","4","1","","","","","",""
"527","Qty","549","3006","35.0","35.0","35.0","1.0","4","1","","","","","",""
"528","Qty","551","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"529","Qty","552","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"530","Qty","553","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"531","Qty","554","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"532","Qty","555","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"533","Qty","556","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"534","Qty","557","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"535","Qty","558","3341","10.0","10.0","10.0","1.0","4","1","","","","","",""
"536","Qty","559","3341","10.0","10.0","10.0","1.0","4","1","","","","","",""
"537","Qty","569","3156","10.0","10.0","10.0","1.0","4","1","","","","","",""
"538","Qty","570","3157","10.0","10.0","10.0","1.0","4","1","","","","","",""
"539","Qty","571","3159","10.0","10.0","10.0","1.0","4","1","","","","","",""
"540","Qty","572","3341","10.0","10.0","10.0","1.0","4","1","","","","","",""
"541","Qty","573","3116","20.0","20.0","20.0","1.0","4","1","","","","","",""
"542","Qty","574","3097","25.0","25.0","25.0","1.0","4","1","","","","","",""
"543","Qty","575","3097","25.0","25.0","25.0","1.0","4","1","","","","","",""
"544","Qty","576","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"545","Qty","577","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"546","Qty","578","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"547","Qty","579","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"548","Qty","580","3031","100.0","100.0","100.0","1.0","4","1","","","","","",""
"549","Qty","581","3047","10.0","10.0","10.0","1.0","4","1","","","","","",""
"550","Qty","582","3100","50.0","50.0","50.0","1.0","4","1","","","","","",""
"551","Qty","583","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"552","Qty","584","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"553","Qty","585","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"554","Qty","586","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"555","Qty","303","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"556","Qty","304","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"557","Qty","305","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"558","Qty","306","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"559","Qty","307","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"560","Qty","308","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"561","Qty","309","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"562","Qty","310","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"563","Qty","311","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"564","Qty","312","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"565","Qty","550","3006","35.0","35.0","35.0","1.0","4","1","","","","","",""
"566","Qty","560","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"567","Qty","587","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"568","Qty","588","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"569","Qty","589","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"570","Qty","590","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"571","Qty","591","3156","10.0","10.0","10.0","1.0","4","1","","","","","",""
